id_choque,tipo_choque,data_choque,hora_choque,latitude_choque,longitude_choque,velocidade_choque,posicao_choque,trecho_choque,forca_maxima_choque,ACT_choque,PEG_choque,id_vagao,id_viagem,tipo_engate
4634,0,15/10/2022,12:45:57,-18.58192772,-52.94350342,6.84,324.28,T4,136.2544899,23.34965694,90.28675314,407,5,F
4635,0,15/10/2022,12:45:57,-18.5819294,-52.94349943,6.84,324.28,T4,138.3513895,23.37827614,90.2768115,407,5,F
4636,0,15/10/2022,12:45:57,-18.5819321,-52.94349422,6.84,324.27785,T4,137.4614263,23.35266949,90.3137376,407,5,F
4637,0,15/10/2022,12:45:57,-18.58193495,-52.94348909,6.84,324.275,T4,136.7116628,23.32856911,90.30947689,407,5,F
4638,0,15/10/2022,12:45:58,-18.58194258,-52.9434757,6.9948,324.27,T4,136.6446108,23.46865256,90.33788158,407,5,F
4639,0,15/10/2022,12:45:59,-18.58194606,-52.9434699,7.2036,324.27,T4,139.3084047,23.52137213,90.35492439,407,5,F
4640,0,15/10/2022,12:45:59,-18.58195152,-52.9434608,7.5312,324.27,T4,137.4065656,23.47317138,90.322259,407,5,F
4641,0,15/10/2022,12:46:00,-18.5819576,-52.94344768,7.7616,324.27,T4,138.8207536,23.46714628,90.31515783,407,5,F
4642,0,15/10/2022,12:46:00,-18.58196035,-52.94344163,7.8606,324.27,T4,138.9060926,23.49275293,90.28533291,407,5,F
4643,0,15/10/2022,12:46:00,-18.58196294,-52.9434363,7.92,324.27,T4,137.4248525,23.57861053,90.28675314,407,5,F
4644,0,15/10/2022,12:46:00,-18.58196558,-52.9434315,7.92,324.27,T4,138.2294767,23.61476109,90.28107221,407,5,F
4645,0,15/10/2022,12:46:01,-18.58197058,-52.9434224,7.92,324.27,T4,137.3943743,23.68254341,90.29953525,407,5,F
4646,0,15/10/2022,12:46:01,-18.58197218,-52.9434195,7.92,324.27,T4,140.1496028,23.6373552,90.2768115,407,5,F
4647,0,15/10/2022,12:46:02,-18.5819826,-52.9434012,7.92,324.26195,T4,136.3764027,23.52739723,90.27823174,407,5,F
4648,0,15/10/2022,12:46:02,-18.58198368,-52.94339931,7.92,324.26105,T4,136.2483943,23.53492859,90.28817338,407,5,F
4649,0,15/10/2022,12:46:02,-18.58198584,-52.9433956,7.92,324.26,T4,137.5040958,23.56354779,90.28533291,407,5,F
4650,0,15/10/2022,12:46:02,-18.58198932,-52.9433898,7.92,324.26,T4,136.2727768,23.67049322,90.30095549,407,5,F
4651,0,15/10/2022,12:46:26,-18.58223566,-52.94291414,9.0,324.20175,T4,176.4674156,23.79852647,90.32793994,407,5,F
4652,0,15/10/2022,12:46:41,-18.58242679,-52.94254213,9.72,324.16,T4,140.0886464,23.73676925,90.33930181,407,5,F
4653,0,15/10/2022,12:46:44,-18.58245942,-52.94247494,9.72,324.15,T4,151.3777685,23.608736,90.4088933,407,5,F
4654,0,15/10/2022,12:46:48,-18.58251583,-52.94236961,10.8,324.14,T4,136.7177584,23.39635143,90.37622791,407,5,F
4655,0,15/10/2022,12:46:48,-18.5825174,-52.94236656,10.8,324.14,T4,136.2179161,23.36020086,90.38616955,407,5,F
4656,0,15/10/2022,12:46:49,-18.5825219,-52.94235786,10.8,324.14,T4,136.3276376,23.31953147,90.39611119,407,5,F
4657,0,15/10/2022,12:46:56,-18.58261856,-52.94216392,10.44,324.11,T4,142.2891718,22.82848629,90.38332908,407,5,F
4658,0,15/10/2022,12:47:00,-18.58266389,-52.94207269,10.44,324.1,T4,137.3882786,23.11317199,90.40747307,407,5,F
4659,0,15/10/2022,12:47:04,-18.582725,-52.9419474,10.872,324.08795,T4,136.5044111,23.40990789,90.39611119,407,5,F
4660,0,15/10/2022,12:47:04,-18.58272823,-52.94194138,10.9494,324.0858,T4,136.2544899,23.22614251,90.41173377,407,5,F
4661,0,15/10/2022,12:47:05,-18.58273025,-52.9419376,10.998,324.08445,T4,136.2849681,23.2095735,90.42451588,407,5,F
4662,0,15/10/2022,12:47:05,-18.5827412,-52.94191716,11.16,324.08,T4,140.161794,23.28187463,90.42735635,407,5,F
4663,0,15/10/2022,12:47:06,-18.58275904,-52.9418838,11.16,324.08,T4,137.4431394,23.05894614,90.4088933,407,5,F
4664,0,15/10/2022,12:47:07,-18.58276208,-52.9418781,11.16,324.08,T4,136.8701494,23.07551515,90.38190885,407,5,F
4665,0,15/10/2022,12:47:08,-18.58278923,-52.94182555,11.3094,324.07,T4,136.2544899,23.59668581,90.37480767,407,5,F
4666,0,15/10/2022,12:47:14,-18.58287676,-52.9416697,11.88,324.05385,T4,137.7479213,23.33158166,90.38332908,407,5,F
4667,0,15/10/2022,12:47:14,-18.58288036,-52.94166295,11.88,324.0516,T4,138.4793979,23.29693737,90.38190885,407,5,F
4668,0,15/10/2022,12:47:17,-18.58292683,-52.94157252,11.52,324.05,T4,146.7085095,23.31350638,90.38048861,407,5,F
4669,0,15/10/2022,12:47:22,-18.58299795,-52.94143083,11.88,324.03,T4,141.3199653,23.29693737,90.36628627,407,5,F
4670,0,15/10/2022,12:47:23,-18.58301913,-52.94139068,11.88,324.02,T4,138.8329449,23.24873662,90.35776486,407,5,F
4671,0,15/10/2022,12:47:26,-18.58306203,-52.94130725,12.24,324.0117,T4,144.2153935,23.26229308,90.41741471,407,5,F
4672,0,15/10/2022,12:47:27,-18.58308187,-52.94126848,12.2796,324.00885,T4,138.4428241,23.24421779,90.37480767,407,5,F
4673,0,15/10/2022,12:47:27,-18.58308519,-52.94126224,12.3498,324.0069,T4,136.6872802,22.98513874,90.37764814,407,5,F
4674,0,15/10/2022,12:47:27,-18.58308833,-52.94125632,12.4164,324.00505,T4,136.0960033,22.72907223,90.3677065,407,5,F
4675,0,15/10/2022,12:47:28,-18.58309632,-52.94124128,12.5856,324.00035,T4,136.5653675,22.32840346,90.35776486,407,5,F
4676,0,15/10/2022,12:47:28,-18.58309916,-52.94123595,12.6,324.0,T4,136.2849681,22.61158289,90.36486603,407,5,F
4677,0,15/10/2022,12:47:28,-18.58310348,-52.94122785,12.6,324.0,T4,138.1502334,23.3466444,90.36628627,407,5,F
4678,0,15/10/2022,12:47:29,-18.58310628,-52.9412226,12.6,324.0,T4,136.303255,24.03802397,90.36202556,407,5,F
4679,0,15/10/2022,12:47:29,-18.58310732,-52.94122065,12.6,324.0,T4,136.0472382,24.22480189,90.37764814,407,5,F
4680,0,15/10/2022,12:47:29,-18.58311012,-52.9412154,12.6,324.0,T4,137.3699917,24.62245812,90.38048861,407,5,F
4681,0,15/10/2022,12:47:30,-18.58312516,-52.94118712,12.6,324.0,T4,141.6186516,23.90396562,90.39327072,407,5,F
4682,0,15/10/2022,12:47:31,-18.58314114,-52.9411577,12.6,323.9934,T4,137.1078793,23.29241855,90.41599447,407,5,F
4683,0,15/10/2022,12:47:31,-18.58314624,-52.9411484,12.6,323.9904,T4,137.3212266,23.289406,90.41741471,407,5,F
4684,0,15/10/2022,12:47:31,-18.58314961,-52.94114236,12.6522,323.99,T4,138.5037804,23.29693737,90.4088933,407,5,F
4685,0,15/10/2022,12:47:32,-18.5831596,-52.9411246,12.852,323.99,T4,136.6811846,23.46714628,90.38901002,407,5,F
4686,0,15/10/2022,12:47:32,-18.58316551,-52.94111404,12.9492,323.98965,T4,136.9372014,23.46564001,90.37196721,407,5,F
4687,0,15/10/2022,12:47:32,-18.58316891,-52.94110764,12.8772,323.98765,T4,136.9006276,23.51685331,90.3677065,407,5,F
4688,0,15/10/2022,12:48:13,-18.5839488,-52.9396182,16.704,323.81,T4,168.8051983,24.15250076,90.38616955,407,5,F
4689,0,15/10/2022,12:49:11,-18.58535062,-52.93690695,22.1166,323.4856,T4,144.6847576,24.51852524,90.43019682,407,5,F
4690,0,15/10/2022,12:49:12,-18.58536323,-52.93688389,22.2732,323.48125,T4,147.2997865,24.11484392,90.44297892,407,5,F
4691,0,15/10/2022,12:49:13,-18.58540078,-52.93681471,22.3686,323.4786,T4,137.5284783,23.12522218,90.47848478,407,5,F
4692,0,15/10/2022,12:49:14,-18.58541184,-52.93679338,22.5108,323.47465,T4,140.3263763,23.09359044,90.4543408,407,5,F
4693,0,15/10/2022,12:49:14,-18.58542332,-52.93677124,22.6584,323.47055,T4,138.4915892,23.10564063,90.46854314,407,5,F
4694,0,15/10/2022,12:49:14,-18.58543032,-52.93675755,22.68,323.46805,T4,140.8688881,22.23652077,90.44581939,407,5,F
4695,0,15/10/2022,12:49:15,-18.58544166,-52.93673528,22.68,323.464,T4,136.8518625,20.45459913,90.43445752,407,5,F
4696,0,15/10/2022,12:49:15,-18.58546591,-52.93668942,22.5198,323.46,T4,143.1974219,24.47183076,90.43161705,407,5,F
4697,0,15/10/2022,12:49:16,-18.58547852,-52.93666636,22.3632,323.46,T4,138.5220674,23.9566852,90.44013846,407,5,F
4698,0,15/10/2022,12:49:16,-18.58548925,-52.93664463,22.2156,323.45705,T4,141.9904855,23.48974039,90.45292057,407,5,F
4699,0,15/10/2022,12:49:17,-18.58549625,-52.93662979,22.1148,323.45425,T4,138.5403543,23.47317138,90.45292057,407,5,F
4700,0,15/10/2022,12:49:17,-18.58550488,-52.93661151,21.9906,323.4508,T4,140.4421934,25.04270844,90.47848478,407,5,F
4701,0,15/10/2022,12:49:17,-18.58550804,-52.93660492,21.96,323.45,T4,137.315131,25.27618085,90.44581939,407,5,F
4702,0,15/10/2022,12:49:17,-18.5855135,-52.936594,21.96,323.45,T4,136.1447684,24.58630755,90.46002174,407,5,F
4703,0,15/10/2022,12:49:18,-18.58552741,-52.93656618,21.96,323.45,T4,143.7033599,21.46681497,90.4955276,407,5,F
4704,0,15/10/2022,12:49:19,-18.58556097,-52.93649717,21.96,323.43885,T4,137.9307904,24.09827491,90.45292057,407,5,F
4705,0,15/10/2022,12:49:20,-18.58558001,-52.93645981,21.96,323.4318,T4,136.3581158,22.73810987,90.44723963,407,5,F
4706,0,15/10/2022,12:49:20,-18.58558365,-52.93645265,21.96,323.43045,T4,136.083812,23.70212496,90.45150033,407,5,F
4707,0,15/10/2022,12:49:23,-18.5856734,-52.9362781,23.1048,323.41,T4,138.4001546,23.9220409,90.49268713,407,5,F
4708,0,15/10/2022,12:49:25,-18.5857303,-52.93617744,23.4,323.39985,T4,136.1996292,24.26848383,90.42451588,407,5,F
4709,0,15/10/2022,13:00:14,-18.63678216,-52.91255933,19.44,317.0695,T4,136.2179161,25.33191297,90.51967158,459,5,F
4710,0,15/10/2022,13:00:15,-18.6368405,-52.91254169,19.44,317.06,T4,136.7543323,23.94915383,90.46144197,459,5,F
4711,0,15/10/2022,13:00:15,-18.63684834,-52.91253961,19.44,317.06,T4,136.3276376,23.96873538,90.46570267,459,5,F
4712,0,15/10/2022,13:00:17,-18.63693364,-52.9125153,19.8,317.04815,T4,139.4547,27.49492183,90.48558596,459,5,F
4713,0,15/10/2022,13:00:17,-18.63693988,-52.91251335,19.8,317.04685,T4,136.7299497,27.20270475,90.47564432,459,5,F
4714,0,15/10/2022,13:00:18,-18.63695092,-52.9125099,19.8,317.04455,T4,136.9859665,25.61057358,90.48274549,459,5,F
4715,0,15/10/2022,14:54:10,-18.9098628,-52.28242947,34.9722,235.25,T4,138.1624247,22.77727299,90.38616955,408,5,F
4716,0,15/10/2022,14:54:10,-18.90987038,-52.28240543,34.92,235.24865,T4,137.9978425,23.88287779,90.37196721,408,5,F
4717,0,15/10/2022,14:54:10,-18.90987428,-52.28239208,34.92,235.24715,T4,137.1444531,23.25174916,90.36060533,408,5,F
4718,0,15/10/2022,14:54:10,-18.90987766,-52.28238051,34.92,235.24585,T4,137.4919045,22.83601766,90.35066369,408,5,F
4719,0,15/10/2022,14:54:11,-18.90988494,-52.28235559,34.92,235.24305,T4,137.8637384,23.48070275,90.3677065,408,5,F
4720,0,15/10/2022,14:54:11,-18.90989615,-52.28231897,34.9578,235.2389,T4,136.6994715,22.71702204,90.37196721,408,5,F
4721,0,15/10/2022,14:54:12,-18.90990875,-52.28228285,35.109,235.2347,T4,136.1874379,24.8514117,90.36628627,408,5,F
4722,0,15/10/2022,14:54:12,-18.90991715,-52.28225877,35.2098,235.2319,T4,137.8759297,23.7111626,90.35492439,408,5,F
4723,0,15/10/2022,14:54:12,-18.90992561,-52.28223399,35.28,235.2281,T4,137.9185992,23.92505345,90.36060533,408,5,F
4724,0,15/10/2022,14:54:12,-18.90992938,-52.28222242,35.28,235.2255,T4,137.5406696,23.97024166,90.3634458,408,5,F
4725,0,15/10/2022,14:54:12,-18.90993315,-52.28221085,35.28,235.2229,T4,137.2115051,23.96120402,90.38190885,408,5,F
4726,0,15/10/2022,14:54:13,-18.90994548,-52.28217303,35.28,235.2144,T4,138.30872,23.69007477,90.37338744,408,5,F
4727,0,15/10/2022,14:54:13,-18.90994939,-52.28216101,35.28,235.2117,T4,138.662267,23.64639284,90.37764814,408,5,F
4728,0,15/10/2022,14:54:13,-18.90996205,-52.28212419,35.28,235.2066,T4,137.5711478,23.82865194,90.40179213,408,5,F
4729,0,15/10/2022,14:54:13,-18.90996655,-52.28211129,35.28,235.2051,T4,137.9307904,23.60120463,90.41599447,408,5,F
4730,0,15/10/2022,14:54:14,-18.9099835,-52.28206265,35.28,235.19945,T4,139.0280053,23.98229185,90.42877658,408,5,F
4731,0,15/10/2022,14:54:14,-18.90999205,-52.28203786,35.28,235.1966,T4,137.6442954,24.14647567,90.39611119,408,5,F
4732,0,15/10/2022,14:54:14,-18.90999625,-52.28202568,35.28,235.1952,T4,136.1569597,23.9506601,90.3677065,408,5,F
4733,0,15/10/2022,14:54:15,-18.91000405,-52.28200306,35.28,235.1926,T4,136.2849681,23.54848506,90.38758978,408,5,F
4734,0,15/10/2022,14:54:15,-18.91000885,-52.28198914,35.28,235.191,T4,137.0103491,23.608736,90.35208392,408,5,F
4735,0,15/10/2022,14:54:15,-18.91001727,-52.28196521,35.28,235.18825,T4,140.2776112,23.53643487,90.37338744,408,5,F
4736,0,15/10/2022,14:54:15,-18.91002115,-52.28195434,35.28,235.187,T4,139.4790826,23.61626737,90.34924346,408,5,F
4737,0,15/10/2022,14:54:15,-18.91002564,-52.28194172,35.28,235.18555,T4,138.2721462,24.1103251,90.3677065,408,5,F
4738,0,15/10/2022,14:54:16,-18.91002983,-52.28192998,35.28,235.1842,T4,139.101153,24.15250076,90.35776486,408,5,F
4739,0,15/10/2022,14:54:16,-18.9100337,-52.2819191,35.28,235.18295,T4,136.6994715,24.01241732,90.37622791,408,5,F
4740,0,15/10/2022,14:54:16,-18.91003742,-52.28190866,35.28,235.18175,T4,139.3388829,23.90547189,90.34640299,408,5,F
4741,0,15/10/2022,14:54:16,-18.91004254,-52.28189431,35.28,235.1801,T4,138.2599549,23.87835897,90.34498275,408,5,F
4742,0,15/10/2022,14:54:16,-18.9100463,-52.28188354,35.28,235.17885,T4,137.9125035,23.9220409,90.35066369,408,5,F
4743,0,15/10/2022,14:54:16,-18.91005065,-52.28187107,35.28,235.1774,T4,141.5028345,23.99132949,90.35066369,408,5,F
4744,0,15/10/2022,14:54:17,-18.91005875,-52.28184785,35.28,235.1747,T4,143.2949521,24.14346312,90.37196721,408,5,F
4745,0,15/10/2022,14:54:17,-18.91006295,-52.28183581,35.28,235.1733,T4,138.6195976,24.06363062,90.33788158,408,5,F
4746,0,15/10/2022,14:54:17,-18.91007165,-52.28181087,35.28,235.1704,T4,138.9670489,23.7111626,90.37622791,408,5,F
4747,0,15/10/2022,14:54:17,-18.91007556,-52.28180004,35.28,235.16915,T4,139.3510742,23.88739661,90.36486603,408,5,F
4748,0,15/10/2022,14:54:17,-18.91008036,-52.28178699,35.28,235.16765,T4,142.8865444,23.92505345,90.37480767,408,5,F
4749,0,15/10/2022,14:54:17,-18.91008404,-52.28177699,35.28,235.1665,T4,140.3019937,23.89794053,90.37054697,408,5,F
4750,0,15/10/2022,14:54:18,-18.910089,-52.2817635,35.28,235.16495,T4,140.0520726,23.98831694,90.38190885,408,5,F
4751,0,15/10/2022,14:54:18,-18.91009348,-52.28175132,35.28,235.16355,T4,146.1538065,24.06061807,90.36486603,408,5,F
4752,0,15/10/2022,14:54:18,-18.91009812,-52.28173871,35.28,235.1621,T4,145.672251,24.00940477,90.39753142,408,5,F
4753,0,15/10/2022,14:54:18,-18.91010212,-52.28172783,35.28,235.16085,T4,141.1858613,23.96421656,90.38048861,408,5,F
4754,0,15/10/2022,14:54:18,-18.91010715,-52.28171435,35.28,235.1593,T4,138.9670489,23.61174855,90.43019682,408,5,F
4755,0,15/10/2022,14:54:18,-18.9101116,-52.2817026,35.28,235.15795,T4,143.3802911,23.68404968,90.37764814,408,5,F
4756,0,15/10/2022,14:54:18,-18.91011622,-52.28169042,35.28,235.15655,T4,142.0270594,23.75785708,90.39043025,408,5,F
4757,0,15/10/2022,14:54:18,-18.91012084,-52.28167824,35.28,235.15515,T4,139.1438225,23.68706223,90.39611119,408,5,F
4758,0,15/10/2022,14:54:19,-18.9101248,-52.2816678,35.28,235.15395,T4,139.1377268,23.57409171,90.40747307,408,5,F
4759,0,15/10/2022,14:54:19,-18.91012942,-52.28165562,35.28,235.15255,T4,143.3924823,23.4776902,90.40747307,408,5,F
4760,0,15/10/2022,14:54:19,-18.91013487,-52.28164127,35.28,235.1509,T4,139.1377268,23.3466444,90.38901002,408,5,F
4761,0,15/10/2022,14:54:19,-18.91014325,-52.28162025,35.334,235.14845,T4,138.0831814,24.04404906,90.41599447,408,5,F
4762,0,15/10/2022,14:54:19,-18.91014833,-52.28160793,35.3862,235.147,T4,142.959692,24.3784418,90.4088933,408,5,F
4763,0,15/10/2022,14:54:20,-18.91015708,-52.28158668,35.4762,235.1445,T4,143.2096132,23.72923789,90.39895166,408,5,F
4764,0,15/10/2022,14:54:20,-18.9101674,-52.2815616,35.5824,235.14155,T4,138.3452938,24.43417392,90.35776486,408,5,F
4765,0,15/10/2022,14:54:20,-18.91018018,-52.28153037,35.64,235.1379,T4,144.4653147,24.33325359,90.34640299,408,5,F
4766,0,15/10/2022,14:54:21,-18.91019488,-52.28149425,35.64,235.1337,T4,138.6683627,23.54396624,90.34498275,408,5,F
4767,0,15/10/2022,14:54:21,-18.91020328,-52.28147361,35.64,235.1313,T4,144.459219,24.10128746,90.32509947,408,5,F
4768,0,15/10/2022,14:54:22,-18.91022935,-52.28141015,35.64,235.13,T4,143.4473431,23.57559798,90.35776486,408,5,F
4769,0,15/10/2022,14:54:23,-18.91029028,-52.28126999,35.64,235.11765,T4,145.4223299,23.9506601,90.38190885,408,5,F
4770,0,15/10/2022,14:54:24,-18.91030936,-52.28122388,35.64,235.11235,T4,147.8483939,23.98229185,90.40321236,408,5,F
4771,0,15/10/2022,14:54:24,-18.91033653,-52.28116263,35.64,235.1052,T4,144.4104539,24.24588972,90.40747307,408,5,F
4772,0,15/10/2022,14:54:25,-18.91034569,-52.28114265,35.64,235.10285,T4,144.3312106,23.97777303,90.38332908,408,5,F
4773,0,15/10/2022,14:54:26,-18.91039272,-52.28103716,35.9784,235.09055,T4,145.4467124,25.14513505,90.34782322,408,5,F
4774,0,15/10/2022,14:54:27,-18.9104206,-52.2809776,36.0,235.08355,T4,142.386702,23.96722911,90.32793994,408,5,F
4775,0,15/10/2022,14:54:27,-18.9104258,-52.28096655,36.0,235.08225,T4,148.2872799,24.47936213,90.35066369,408,5,F
4776,0,15/10/2022,14:54:27,-18.910437,-52.28094275,36.0,235.07945,T4,146.0197024,25.15266642,90.35350416,408,5,F
4777,0,15/10/2022,14:54:27,-18.9104476,-52.28092023,36.0,235.0768,T4,149.5978421,23.88739661,90.34356252,408,5,F
4778,0,15/10/2022,14:54:28,-18.9104586,-52.28089685,36.0,235.07405,T4,144.172724,24.21576425,90.35634463,408,5,F
4779,0,15/10/2022,14:54:28,-18.910464,-52.28088538,36.0,235.0727,T4,144.258063,24.18262623,90.37480767,408,5,F
4780,0,15/10/2022,14:54:28,-18.9104692,-52.28087433,36.0,235.0714,T4,147.8179157,24.21124543,90.3634458,408,5,F
4781,0,15/10/2022,14:54:28,-18.9104746,-52.28086285,36.0,235.07005,T4,151.9507585,24.12237529,90.37622791,408,5,F
4782,0,15/10/2022,14:54:28,-18.9104802,-52.28085095,36.0,235.06865,T4,148.3482362,24.22028307,90.38048861,408,5,F
4783,0,15/10/2022,14:54:28,-18.9104852,-52.28084033,36.0,235.0674,T4,143.7094555,24.20522034,90.37764814,408,5,F
4784,0,15/10/2022,14:54:28,-18.9104908,-52.28082843,36.0,235.066,T4,150.5243791,24.05609925,90.41173377,408,5,F
4785,0,15/10/2022,14:54:29,-18.9105066,-52.28079485,36.0,235.06205,T4,144.8432442,23.928066,90.39185049,408,5,F
4786,0,15/10/2022,14:54:29,-18.9105126,-52.2807821,36.0,235.06055,T4,148.6347312,24.44321156,90.41173377,408,5,F
4787,0,15/10/2022,14:54:29,-18.91051773,-52.28077148,36.0,235.0586,T4,149.7868069,24.48990604,90.41741471,408,5,F
4788,0,15/10/2022,14:54:29,-18.91052949,-52.28074768,36.0,235.053,T4,143.5570646,23.8482335,90.39611119,408,5,F
4789,0,15/10/2022,14:54:30,-18.91054146,-52.28072345,36.0,235.0473,T4,149.902624,23.95216638,90.39185049,408,5,F
4790,0,15/10/2022,14:54:30,-18.91055238,-52.28070135,36.0,235.0421,T4,147.0011002,24.42814883,90.38758978,408,5,F
4791,0,15/10/2022,14:54:30,-18.91055803,-52.28068988,36.0,235.0397,T4,146.2574323,24.31065949,90.36912674,408,5,F
4792,0,15/10/2022,14:54:30,-18.91056869,-52.28066778,36.0,235.0371,T4,146.3122931,23.928066,90.37480767,408,5,F
4793,0,15/10/2022,14:54:31,-18.91058529,-52.28063335,36.0,235.03305,T4,148.116602,24.4296551,90.37054697,408,5,F
4794,0,15/10/2022,14:54:31,-18.91059124,-52.28062103,36.0,235.0316,T4,146.2818149,24.18111996,90.35208392,408,5,F
4795,0,15/10/2022,14:54:33,-18.9106772,-52.28044934,36.36,235.0213,T4,147.4216992,23.96120402,90.36060533,408,5,F
4796,0,15/10/2022,14:54:33,-18.91068279,-52.28043842,36.36,235.02,T4,146.1416152,23.96271029,90.37196721,408,5,F
4797,0,15/10/2022,14:54:33,-18.91069488,-52.28041505,36.36,235.01725,T4,149.1040954,24.42513628,90.38758978,408,5,F
4798,0,15/10/2022,14:54:33,-18.91070016,-52.28040485,36.36,235.01605,T4,146.464684,24.45375548,90.39185049,408,5,F
4799,0,15/10/2022,14:54:34,-18.91070676,-52.2803921,36.36,235.01455,T4,147.5801858,24.27752147,90.39043025,408,5,F
4800,0,15/10/2022,14:54:34,-18.91071776,-52.28037085,36.36,235.01205,T4,148.0190718,24.02446751,90.38616955,408,5,F
4801,0,15/10/2022,14:54:34,-18.91072436,-52.2803581,36.36,235.01055,T4,148.7871222,23.95517892,90.40037189,408,5,F
4802,0,15/10/2022,14:54:34,-18.91073015,-52.28034719,36.3852,235.00925,T4,145.891694,23.96421656,90.39043025,408,5,F
4803,0,15/10/2022,14:54:34,-18.91074163,-52.28032603,36.477,235.0067,T4,146.2879105,24.43568019,90.42309564,408,5,F
4804,0,15/10/2022,14:54:34,-18.9107477,-52.28031482,36.5256,235.00535,T4,145.7880682,24.2925842,90.41741471,408,5,F
4805,0,15/10/2022,14:54:35,-18.91075423,-52.28030279,36.5778,235.0039,T4,142.9292138,24.0591118,90.39043025,408,5,F
4806,0,15/10/2022,14:54:35,-18.91076525,-52.28028245,36.666,235.00145,T4,146.8852831,23.93409109,90.40179213,408,5,F
4807,0,15/10/2022,14:54:36,-18.9107954,-52.2802258,36.72,234.99475,T4,144.5689405,24.35283515,90.37054697,408,5,F
4808,0,15/10/2022,14:54:36,-18.91081318,-52.28019223,36.72,234.9908,T4,139.7899601,23.99434204,90.35350416,408,5,F
4809,0,15/10/2022,14:54:36,-18.91081792,-52.28018334,36.72,234.98975,T4,142.7036752,24.06513689,90.35066369,408,5,F
4810,0,15/10/2022,14:54:37,-18.91084299,-52.28013811,36.72,234.9843,T4,143.7216468,24.01844241,90.35066369,408,5,F
4811,0,15/10/2022,14:54:37,-18.9108679,-52.2800936,36.756,234.9779,T4,143.4107692,24.43417392,90.35208392,408,5,F
4812,0,15/10/2022,14:54:37,-18.91087476,-52.28008184,36.8064,234.9751,T4,141.0639485,24.13442548,90.31657806,408,5,F
4813,0,15/10/2022,14:54:37,-18.91088138,-52.2800705,36.855,234.9724,T4,142.6792927,23.94162246,90.36202556,408,5,F
4814,0,15/10/2022,14:54:37,-18.91088726,-52.28006042,36.8982,234.97,T4,138.5586412,23.83467704,90.34214228,408,5,F
4815,0,15/10/2022,14:54:38,-18.91090514,-52.28002976,37.0296,234.9627,T4,142.3988933,24.12840038,90.34214228,408,5,F
4816,0,15/10/2022,14:54:39,-18.91093744,-52.27997401,37.08,234.95465,T4,139.4059349,23.88739661,90.3634458,408,5,F
4817,0,15/10/2022,14:54:39,-18.91095064,-52.27995119,37.08,234.9519,T4,139.0158141,23.94312873,90.38190885,408,5,F
4818,0,15/10/2022,14:54:39,-18.91096192,-52.27993172,37.08,234.94955,T4,142.3684151,23.94614128,90.39185049,408,5,F
4819,0,15/10/2022,14:54:39,-18.91097056,-52.27991696,37.08,234.94775,T4,136.4861242,23.92053463,90.40747307,408,5,F
4820,0,15/10/2022,14:54:40,-18.91099768,-52.27987063,37.08,234.9421,T4,138.3513895,24.04254279,90.4088933,408,5,F
4821,0,15/10/2022,14:54:40,-18.91100272,-52.27986202,37.08,234.94105,T4,137.9307904,24.04856788,90.4046326,408,5,F
4822,0,15/10/2022,14:54:40,-18.9110095,-52.27985051,37.0908,234.93965,T4,137.8637384,24.06513689,90.36912674,408,5,F
4823,0,15/10/2022,14:54:40,-18.91101525,-52.27984097,37.1322,234.9385,T4,137.4065656,23.99434204,90.40179213,408,5,F
4824,0,15/10/2022,14:54:40,-18.91102175,-52.27983018,37.179,234.9372,T4,140.7896448,23.94915383,90.38332908,408,5,F
