id_choque,tipo_choque,data_choque,hora_choque,latitude_choque,longitude_choque,velocidade_choque,posicao_choque,trecho_choque,forca_maxima_choque,ACT_choque,PEG_choque,id_vagao,id_viagem
211,0,10/09/2022,11:16:00,"-9,25634202","-35,98805588","16,2","39,84",T3,"141,2906538","16,1489728","88,56585179",26,1
212,0,10/09/2022,11:16:00,"-9,25634141","-35,98804277","16,2","39,84",T3,"137,5159496","15,6341861","88,57432642",26,1
213,0,10/09/2022,11:16:00,"-9,25634119","-35,98803804","16,2","39,84",T3,"137,0434404","15,59239529","88,58562593",26,1
214,0,10/09/2022,11:16:01,"-9,256338685","-35,98800149","16,2","39,84",T3,"136,442065","15,76525725","88,61811201",26,1
215,0,10/09/2022,11:16:01,"-9,25633799","-35,98799068","16,2","39,8394",T3,"136,8823577","16,59347497","88,61952445",26,1
216,0,10/09/2022,11:16:01,"-9,25633719","-35,98797308","16,2","39,8354",T3,"136,7051667","17,83390197","88,60822494",26,1
217,0,10/09/2022,11:16:02,"-9,25633675","-35,9879634","16,2","39,8332",T3,"136,9521602","18,48925773","88,60822494",26,1
218,0,10/09/2022,11:16:02,"-9,25633649","-35,98795768","16,2","39,8319",T3,"136,8018164","18,62032888","88,60257519",26,1
219,0,10/09/2022,11:16:02,"-9,25633624","-35,98795218","16,2","39,83065",T3,"136,5601923","18,43416985","88,58986324",26,1
220,0,10/09/2022,11:16:02,"-9,25633597","-35,98794631","16,2","39,83",T3,"136,9199437","17,81870531","88,58421349",26,1
221,0,10/09/2022,11:16:02,"-9,25633572","-35,98794093","16,2","39,83",T3,"136,9199437","16,75493943","88,5884508",26,1
222,0,10/09/2022,11:16:02,"-9,25633549","-35,98793599","16,2","39,83",T3,"136,2272881","15,52970909","88,5771513",26,1
223,0,10/09/2022,11:16:03,"-9,25633508","-35,98792717","16,2","39,83",T3,"137,2528479","13,49525685","88,57150154",26,1
224,0,10/09/2022,11:16:03,"-9,2563347","-35,987919","16,2","39,83",T3,"137,7683124","12,14655368","88,57432642",26,1
225,0,10/09/2022,11:16:03,"-9,25633428","-35,98790997","16,2","39,83",T3,"137,0971346","11,47980042","88,5700891",26,1
226,0,10/09/2022,11:16:03,"-9,256332795","-35,9878874","16,2","39,83",T3,"137,3280198","13,28820242","88,55455228",26,1
227,0,10/09/2022,11:16:04,"-9,256331655","-35,98787106","16,2","39,83",T3,"137,1347206","14,9921274","88,55455228",26,1
228,0,10/09/2022,11:16:07,"-9,25632222","-35,98772164","16,56","39,82",T3,"136,0715749","17,1367554","88,59268812",26,1
229,0,10/09/2022,11:16:13,"-9,25630588","-35,98748613","16,56","39,7944",T3,"138,2086051","14,00244522","88,58562593",26,1
230,0,10/09/2022,11:16:13,"-9,25630548","-35,98748163","16,56","39,7934",T3,"136,9736379","14,00244522","88,57291398",26,1
231,0,10/09/2022,11:16:13,"-9,25630235","-35,98745105","16,686","39,79",T3,"136,898466","13,99104773","88,56726423",26,1
232,0,10/09/2022,11:16:16,"-9,2562938","-35,9873314","16,56","39,77935",T3,"136,6997973","15,29416093","88,61387469",26,1
233,0,10/09/2022,11:16:17,"-9,256289225","-35,98729023","16,56","39,7702",T3,"137,102504","14,44124865","88,60963738",26,1
234,0,10/09/2022,11:52:01,"-9,3017838","-35,93037212","13,32","28,63",T3,"137,0058544","15,04151653","88,36246066",27,1
235,0,10/09/2022,13:57:21,"-9,488633825","-35,74832429","2,7162","242,47",T2,"140,0288394","10,17478764","88,08844761",28,1
236,0,10/09/2022,13:57:21,"-9,48863695","-35,74832025","2,88","242,47",T2,"136,9038354","10,68957434","88,08138542",28,1
237,0,10/09/2022,13:57:29,"-9,488672005","-35,74825812","4,32","242,46",T2,"145,2157018","9,954436135","88,10822175",28,1
238,0,10/09/2022,13:57:41,"-9,4887567","-35,74809335","7,56","242,44",T2,"136,721275","11,16067066","88,10539687",28,1
239,0,10/09/2022,13:57:42,"-9,48876552","-35,74808233","7,56","242,44",T2,"140,1791832","9,635306372","88,10539687",28,1
240,0,10/09/2022,13:57:42,"-9,48876925","-35,74807726","7,56","242,44",T2,"136,162855","9,084427613","88,12940833",28,1
241,0,10/09/2022,13:57:42,"-9,4887725","-35,74807206","7,56","242,44",T2,"136,1145302","8,909666076","88,12234613",28,1
242,0,10/09/2022,13:57:43,"-9,48877385","-35,7480699","7,56","242,44",T2,"137,3065421","9,042636811","88,12799589",28,1
243,0,10/09/2022,13:57:43,"-9,4887755","-35,74806726","7,56","242,44",T2,"136,3131989","9,228795839","88,14918246",28,1
244,0,10/09/2022,14:17:10,"-9,53876445","-35,73223845","15,84","232,8015",T2,"136,0930526","15,46702289","88,14777002",29,1
245,0,10/09/2022,14:17:10,"-9,53876775","-35,73224175","15,84","232,8004",T2,"137,2474784","15,58289738","88,15765709",29,1
246,0,10/09/2022,14:17:10,"-9,538770985","-35,73224505","15,84","232,8",T2,"137,3494975","15,73486394","88,15624465",29,1
247,0,10/09/2022,14:17:12,"-9,53881565","-35,73228948","15,6294","232,7941",T2,"136,4474345","14,36906453","88,16048197",29,1
248,0,10/09/2022,14:17:12,"-9,5388197","-35,73229326","15,5808","232,79275",T2,"136,619256","13,96065442","88,14635759",29,1
249,0,10/09/2022,14:17:12,"-9,53882405","-35,73229732","15,5286","232,7913",T2,"136,5279758","13,62062925","88,13505808",29,1
250,0,10/09/2022,14:17:12,"-9,5388278","-35,73230082","15,4836","232,79005",T2,"136,1950716","13,37178402","88,14635759",29,1
251,0,10/09/2022,14:17:12,"-9,53883132","-35,73230432","15,48","232,79",T2,"136,3131989","13,32809364","88,14212027",29,1
252,0,10/09/2022,14:17:12,"-9,5388351","-35,7323081","15,48","232,79",T2,"136,1198997","13,39837817","88,12940833",29,1
253,0,10/09/2022,14:17:13,"-9,53884308","-35,73231608","15,48","232,79",T2,"137,1347206","14,16960843","88,13082076",29,1
254,0,10/09/2022,14:17:13,"-9,5388463","-35,7323193","15,48","232,79",T2,"139,0301268","14,51343276","88,11952126",29,1
255,0,10/09/2022,14:17:13,"-9,53885106","-35,73232406","15,48","232,79",T2,"138,8905218","14,8876504","88,10115956",29,1
256,0,10/09/2022,14:17:13,"-9,53885442","-35,73232742","15,48","232,79",T2,"139,4596806","15,06431152","88,11528394",29,1
257,0,10/09/2022,14:17:13,"-9,5388576","-35,73233045","15,48","232,78945",T2,"138,9549549","15,01112322","88,10680931",29,1
258,0,10/09/2022,14:17:14,"-9,5388732","-35,73234449","15,48","232,78425",T2,"139,5455914","14,77937423","88,11245906",29,1
259,0,10/09/2022,14:17:14,"-9,5388849","-35,73235502","15,48","232,78035",T2,"138,6381589","14,90474664","88,10822175",29,1
260,0,10/09/2022,14:17:14,"-9,53889002","-35,73235988","15,48","232,78",T2,"137,7038794","15,18018601","88,11810882",29,1
261,0,10/09/2022,14:17:14,"-9,53889282","-35,73236258","15,48","232,78",T2,"138,2676688","15,31315675","88,12940833",29,1
262,0,10/09/2022,14:17:14,"-9,538898","-35,73236758","15,48","232,78",T2,"136,3454154","15,43852916","88,11669638",29,1
263,0,10/09/2022,14:17:15,"-9,53890094","-35,73237041","15,48","232,78",T2,"136,6514725","15,5183116","88,11952126",29,1
264,0,10/09/2022,14:17:15,"-9,53890374","-35,73237311","15,48","232,78",T2,"137,1347206","15,52780951","88,12234613",29,1
265,0,10/09/2022,14:17:15,"-9,53891004","-35,73237919","15,48","232,78",T2,"138,3482101","15,52021118","88,12940833",29,1
266,0,10/09/2022,14:17:16,"-9,53895193","-35,73241839","15,12","232,77725",T2,"141,7577935","14,64640349","88,15341978",29,1
267,0,10/09/2022,14:17:18,"-9,5389962","-35,73245735","15,12","232,77",T2,"141,6665133","17,49577638","88,11952126",29,1
268,0,10/09/2022,14:33:51,"-9,56133281","-35,71691525","13,32","229,179",T2,"169,9526323","15,94191837","88,01500082",30,1
269,0,10/09/2022,14:37:52,"-9,565859455","-35,70988175","13,32","228,28",T2,"136,6890585","17,29252112","88,01358838",30,1
270,0,10/09/2022,14:37:52,"-9,56586164","-35,7098783","13,32","228,28",T2,"137,1830454","17,09686418","87,98675205",30,1
271,0,10/09/2022,14:37:52,"-9,56586411","-35,7098744","13,32","228,28",T2,"136,7105362","16,85751686","88,00793862",30,1
272,0,10/09/2022,14:37:52,"-9,56587242","-35,70986114","13,2336","228,28",T2,"136,5011287","16,4643034","87,97827742",30,1
273,0,10/09/2022,14:37:52,"-9,56587683","-35,70985404","13,1454","228,28",T2,"136,2648741","16,89930766","87,97827742",30,1
274,0,10/09/2022,14:37:53,"-9,56587863","-35,70985114","13,1094","228,28",T2,"136,060836","17,08546669","88,00228887",30,1
275,0,10/09/2022,14:37:53,"-9,56589294","-35,70982846","12,96","228,27615",T2,"136,619256","18,12643758","87,98816449",30,1
276,0,10/09/2022,14:37:54,"-9,56590158","-35,70981502","12,96","228,27135",T2,"139,9912535","17,82630364","88,02488788",30,1
277,0,10/09/2022,14:37:54,"-9,565909515","-35,70980312","12,96","228,27",T2,"136,3507848","17,12915707","88,03336251",30,1
278,0,10/09/2022,14:38:12,"-9,56622461","-35,70931284","12,6","228,21",T2,"173,1689165","17,86049611","87,97827742",30,1
279,0,10/09/2022,14:38:57,"-9,56707024","-35,7080093","13,68","228,04",T2,"138,0528918","17,07786836","88,02206301",30,1
280,0,10/09/2022,14:38:57,"-9,567072615","-35,70800555","13,68","228,04",T2,"137,2474784","16,67705657","88,0474869",30,1
281,0,10/09/2022,14:38:57,"-9,5670748","-35,7080021","13,68","228,04",T2,"138,0636307","16,49849587","88,03759983",30,1
282,0,10/09/2022,14:38:58,"-9,567081355","-35,70799175","13,68","228,04",T2,"137,0541792","16,14137447","88,02488788",30,1
283,0,10/09/2022,14:38:58,"-9,56708354","-35,7079883","13,68","228,04",T2,"136,5011287","16,1489728","88,02206301",30,1
284,0,10/09/2022,14:38:58,"-9,56708544","-35,7079853","13,68","228,04",T2,"136,9843767","16,33513183","87,99522668",30,1
285,0,10/09/2022,14:38:58,"-9,567087815","-35,70798155","13,68","228,04",T2,"136,5977783","16,68085574","87,9924018",30,1
286,0,10/09/2022,14:38:58,"-9,5670901","-35,7079779","13,68","228,04",T2,"136,4098485","17,00758383","88,00652619",30,1
287,0,10/09/2022,14:38:58,"-9,5670923","-35,70797438","13,68","228,04",T2,"136,4044791","17,41599394","88,00370131",30,1
288,0,10/09/2022,14:38:58,"-9,5670942","-35,70797134","13,68","228,04",T2,"136,3991096","17,77121576","87,98533961",30,1
289,0,10/09/2022,14:39:21,"-9,56751918","-35,70731242","12,96","227,95935",T2,"152,4214671","16,15087238","88,03053764",30,1
290,0,10/09/2022,14:39:41,"-9,56787012","-35,70676628","12,6","227,89",T2,"136,4742816","16,87461309","88,02065057",30,1
291,0,10/09/2022,14:40:05,"-9,568294345","-35,70611598","11,16","227,8051",T2,"136,5172369","16,36742472","88,02347545",30,1
292,0,10/09/2022,14:40:09,"-9,56834715","-35,70603235","11,16","227,79125",T2,"136,7642304","16,48139963","88,07008591",30,1
293,0,10/09/2022,14:40:09,"-9,56834895","-35,70602935","11,16","227,79005",T2,"136,2917212","16,49089754","88,05031178",30,1
294,0,10/09/2022,14:40:11,"-9,56838688","-35,70597128","11,16","227,78655",T2,"136,0178806","16,75114027","88,02065057",30,1
295,0,10/09/2022,14:40:13,"-9,568409125","-35,70593773","11,16","227,78",T2,"137,3333892","16,36742472","88,06161128",30,1
296,0,10/09/2022,14:40:13,"-9,56841774","-35,70592443","11,16","227,78",T2,"137,1508288","17,02847923","88,08279786",30,1
297,0,10/09/2022,14:40:14,"-9,568433225","-35,70590123","11,16","227,7772",T2,"136,0232501","17,34191025","88,03618739",30,1
298,0,10/09/2022,14:40:14,"-9,568434725","-35,70589873","11,16","227,7762",T2,"137,2689561","17,34191025","88,04183715",30,1
299,0,10/09/2022,14:40:14,"-9,5684363","-35,7058961","11,16","227,77515",T2,"137,2098925","17,34001067","88,04607446",30,1
300,0,10/09/2022,14:40:16,"-9,56846575","-35,70585135","11,16","227,77",T2,"136,2219187","15,58859613","88,0107635",30,1
301,0,10/09/2022,14:40:17,"-9,5684695","-35,7058451","11,16","227,77",T2,"136,098422","15,57909822","88,02347545",30,1
302,0,10/09/2022,14:40:19,"-9,56851098","-35,70578196","11,16","227,76",T2,"136,6675808","17,06647087","88,04466202",30,1
303,0,10/09/2022,14:40:21,"-9,568536325","-35,70574273","10,8666","227,76",T2,"137,2743256","17,58315715","88,01641325",30,1
304,0,10/09/2022,14:40:23,"-9,5685744","-35,70568404","10,8792","227,75",T2,"136,86088","16,61816953","88,07149835",30,1
305,0,10/09/2022,14:40:25,"-9,56860123","-35,70564563","10,8396","227,74105",T2,"136,9038354","15,98940792","88,01217594",30,1
306,0,10/09/2022,14:40:25,"-9,56860355","-35,70564235","10,8","227,74",T2,"137,6018603","15,82984303","88,03053764",30,1
307,0,10/09/2022,14:40:26,"-9,5686172","-35,7056196","10,8","227,74",T2,"139,1267764","15,10990148","88,00793862",30,1
308,0,10/09/2022,14:40:27,"-9,5686307","-35,70559794","10,8","227,74",T2,"137,7575736","15,25996846","88,02347545",30,1
309,0,10/09/2022,14:40:27,"-9,56863334","-35,70559376","10,8054","227,7398",T2,"137,3924529","15,60759195","88,01923813",30,1
310,0,10/09/2022,14:40:27,"-9,56863678","-35,70558881","10,8828","227,73765",T2,"136,3937402","16,1489728","88,02347545",30,1
311,0,10/09/2022,14:40:28,"-9,56864158","-35,70558191","10,9908","227,73465",T2,"136,0125112","16,54978458","88,03336251",30,1
312,0,10/09/2022,14:40:28,"-9,56864422","-35,70557812","11,0502","227,733",T2,"137,3226504","16,76443734","88,0474869",30,1
313,0,10/09/2022,14:40:28,"-9,56864638","-35,70557501","11,0988","227,73165",T2,"138,5790953","17,02278048","88,04324958",30,1
314,0,10/09/2022,14:40:28,"-9,568653525","-35,70556373","11,0538","227,73",T2,"136,4689121","17,28302321","88,06161128",30,1
315,0,10/09/2022,14:40:29,"-9,568657125","-35,70555773","10,9674","227,73",T2,"137,1078734","17,51667178","88,0658486",30,1
316,0,10/09/2022,14:40:29,"-9,568659525","-35,70555373","10,9098","227,73",T2,"136,1306385","17,64964252","88,07291079",30,1
317,0,10/09/2022,14:40:29,"-9,568661025","-35,70555123","10,8738","227,73",T2,"136,4313262","17,75411953","88,06867347",30,1
318,0,10/09/2022,14:40:29,"-9,568664475","-35,70554553","10,8","227,73",T2,"136,4635427","17,86049611","88,05454909",30,1
319,0,10/09/2022,14:40:29,"-9,568668825","-35,70553886","10,8","227,73",T2,"136,619256","17,8301028","88,05737397",30,1
320,0,10/09/2022,14:40:30,"-9,5686731","-35,7055323","10,8","227,73",T2,"136,3078295","17,74082245","88,03195008",30,1
321,0,10/09/2022,14:40:30,"-9,568677075","-35,70552621","10,8","227,73",T2,"136,2326575","17,43498976","88,02347545",30,1
322,0,10/09/2022,14:40:30,"-9,56868369","-35,70551635","10,8972","227,73",T2,"136,6138866","17,220337","88,01358838",30,1
323,0,10/09/2022,14:40:30,"-9,568685815","-35,70551323","10,9422","227,73",T2,"136,7964469","17,11586","88,01641325",30,1
324,0,10/09/2022,14:40:31,"-9,568690575","-35,70550623","11,043","227,73",T2,"137,279695","17,06077212","88,0107635",30,1
325,0,10/09/2022,14:40:31,"-9,568692615","-35,70550323","11,0862","227,73",T2,"136,9521602","16,94489762","88,00935106",30,1
326,0,10/09/2022,14:40:31,"-9,568695675","-35,70549873","11,151","227,73",T2,"136,7320139","16,95439553","88,00793862",30,1
327,0,10/09/2022,14:40:31,"-9,5686991","-35,7054933","11,088","227,72795",T2,"136,5011287","16,85561727","87,99522668",30,1
328,0,10/09/2022,14:40:31,"-9,56870345","-35,70548634","10,9836","227,72505",T2,"137,660924","16,72264654","88,02488788",30,1
329,0,10/09/2022,14:40:32,"-9,5687054","-35,70548322","10,9368","227,72375",T2,"136,4366956","16,73214445","88,0107635",30,1
330,0,10/09/2022,14:40:32,"-9,568708775","-35,70547782","10,8558","227,7215",T2,"138,079739","16,7055503","88,00793862",30,1
331,0,10/09/2022,14:40:32,"-9,568712075","-35,70547261","10,8","227,72",T2,"137,5696438","16,79483065","88,01217594",30,1
332,0,10/09/2022,14:40:32,"-9,568714475","-35,70546893","10,8","227,72",T2,"136,7749692","16,80622814","88,02065057",30,1
333,0,10/09/2022,14:40:32,"-9,568717925","-35,70546364","10,8","227,72",T2,"136,0125112","16,90310682","88,03618739",30,1
334,0,10/09/2022,14:40:33,"-9,568720025","-35,70546042","10,8","227,72",T2,"137,5642744","17,08356711","88,03195008",30,1
335,0,10/09/2022,14:40:33,"-9,568728725","-35,70544673","10,863","227,72",T2,"137,000485","17,13105665","88,06019884",30,1
336,0,10/09/2022,14:40:33,"-9,56873075","-35,70544335","10,9116","227,72",T2,"136,7481221","16,99808592","88,05172421",30,1
337,0,10/09/2022,14:40:34,"-9,568739675","-35,70542848","11,1258","227,72",T2,"138,6166812","16,61057121","88,07008591",30,1
338,0,10/09/2022,14:40:34,"-9,56874314","-35,70542334","11,16","227,71875",T2,"136,3883708","16,47570089","88,06019884",30,1
339,0,10/09/2022,14:40:34,"-9,56874654","-35,70541874","11,16","227,71675",T2,"136,1467468","16,58207748","88,05313665",30,1
340,0,10/09/2022,14:40:35,"-9,568750705","-35,70541311","11,16","227,7143",T2,"136,0554666","16,9164039","88,04324958",30,1
341,0,10/09/2022,14:40:35,"-9,56875708","-35,70540448","11,16","227,71055",T2,"136,9253131","17,16144996","88,02488788",30,1
342,0,10/09/2022,14:40:35,"-9,5687614","-35,7053976","11,16","227,71",T2,"136,1682245","17,22223659","88,02206301",30,1
343,0,10/09/2022,14:40:36,"-9,568769575","-35,70538398","11,16","227,71",T2,"136,3830014","16,95629512","88,01217594",30,1
344,0,10/09/2022,14:40:36,"-9,568771675","-35,70538048","11,16","227,71",T2,"136,7749692","16,85561727","88,00370131",30,1
345,0,10/09/2022,14:40:36,"-9,568778275","-35,70536982","11,16","227,71",T2,"139,0730822","16,5896758","88,00228887",30,1
346,0,10/09/2022,14:40:37,"-9,5687815","-35,70536466","11,16","227,71",T2,"137,5803826","16,59917371","88,02347545",30,1
347,0,10/09/2022,14:40:37,"-9,568793575","-35,70534571","11,0286","227,7063",T2,"136,5870394","16,69035365","88,02206301",30,1
348,0,10/09/2022,14:40:38,"-9,56879665","-35,70534099","10,9548","227,70425",T2,"136,0447277","16,73594361","88,04183715",30,1
349,0,10/09/2022,14:41:51,"-9,56992516","-35,70360872","10,08","227,48205",T2,"136,0823137","17,14245414","88,05313665",30,1
350,0,10/09/2022,14:41:51,"-9,569933125","-35,70359707","10,08","227,48",T2,"138,7187003","17,47488098","88,04466202",30,1
351,0,10/09/2022,14:41:52,"-9,56994934","-35,70357254","10,08","227,48",T2,"139,1804706","16,14707322","88,00793862",30,1
352,0,10/09/2022,14:41:53,"-9,569956325","-35,70356077","10,08","227,48",T2,"138,1119555","15,94001879","87,99522668",30,1
353,0,10/09/2022,14:42:58,"-9,5709468","-35,70203755","10,08","227,28445",T2,"136,2433964","14,5932152","88,01358838",30,1
354,0,10/09/2022,14:42:58,"-9,57095107","-35,70203115","10,08","227,2814",T2,"136,30246","14,74138259","88,00935106",30,1
355,0,10/09/2022,14:45:01,"-9,57240418","-35,69958167","7,2486","226,98",T2,"144,2169891","17,64204419","87,95002865",30,1
356,0,10/09/2022,14:45:05,"-9,5724361","-35,6995111","7,56","226,97",T2,"137,6555546","15,63228651","87,98816449",30,1
357,0,10/09/2022,14:45:05,"-9,57243826","-35,69950624","7,6572","226,97",T2,"137,2098925","15,75765892","87,98675205",30,1
358,0,10/09/2022,14:45:06,"-9,57244042","-35,69950138","7,7544","226,97",T2,"136,6568419","15,81844554","87,97121523",30,1
359,0,10/09/2022,14:51:45,"-9,57409029","-35,69396242","6,0228","226,36",T2,"136,6675808","14,92374245","87,94720377",30,1
360,0,10/09/2022,14:51:45,"-9,574091125","-35,69395803","6,12","226,3599",T2,"137,8649621","14,84965876","87,92319232",30,1
361,0,10/09/2022,14:51:45,"-9,574092625","-35,69395353","6,12","226,3569",T2,"138,2622993","14,90094747","87,9260172",30,1
362,0,10/09/2022,14:51:48,"-9,5741056","-35,693903","6,48","226,35",T2,"143,6854163","16,62956702","87,89635599",30,1
363,0,10/09/2022,14:51:50,"-9,574113025","-35,69387697","6,7626","226,35",T2,"136,3883708","17,32861317","87,93590427",30,1
364,0,10/09/2022,14:53:12,"-9,57475766","-35,6914655","14,4","226,08",T2,"136,0232501","17,26212781","87,96132816",11,1
365,0,10/09/2022,15:23:34,"-9,65142854","-35,60090362","16,2","212,82275",T2,"136,1843327","16,74924069","87,95144109",31,1
366,0,10/09/2022,15:23:35,"-9,651459725","-35,60086292","15,8598","212,82",T2,"137,1293511","16,35792681","87,9443789",31,1
367,0,10/09/2022,15:23:35,"-9,651469475","-35,60085038","15,84","212,82",T2,"138,9012606","16,74544152","87,93025451",31,1
368,0,10/09/2022,15:23:36,"-9,6514831","-35,60083294","15,84","212,82",T2,"136,1682245","17,54136635","87,91471769",31,1
369,0,10/09/2022,15:23:36,"-9,651491475","-35,60082201","15,84","212,8178",T2,"136,7749692","16,62766744","87,90200574",31,1
370,0,10/09/2022,15:23:36,"-9,651495725","-35,6008164","15,84","212,8161",T2,"137,2635867","16,50229504","87,90059331",31,1
371,0,10/09/2022,15:23:37,"-9,6515026","-35,60080732","15,84","212,81335",T2,"136,962899","16,10908158","87,89776843",31,1
372,0,10/09/2022,15:23:37,"-9,651505725","-35,6008032","15,84","212,8121",T2,"136,9467908","15,87923216","87,89776843",31,1
373,0,10/09/2022,15:23:37,"-9,65151285","-35,60079379","15,84","212,81",T2,"136,9736379","15,71206895","87,89211868",31,1
374,0,10/09/2022,15:27:17,"-9,65626383","-35,59449308","13,6026","211,98",T2,"167,192749","17,9041865","87,86951966",31,1
375,0,10/09/2022,15:40:40,"-9,677321485","-35,55029443","7,4556","206,33",T2,"145,8063383","15,48411912","87,97262766",32,1
376,0,10/09/2022,15:40:48,"-9,67742098","-35,55017922","7,56","206,31",T2,"145,1512687","15,73486394","87,99522668",32,1
377,0,10/09/2022,15:40:51,"-9,6774598","-35,5501344","7,2","206,3",T2,"136,7105362","14,93134078","87,94296646",32,1
378,0,10/09/2022,15:40:51,"-9,67746674","-35,55012605","7,2","206,3",T2,"137,3978223","14,94083869","87,92884207",32,1
379,0,10/09/2022,15:40:52,"-9,6774701","-35,55012185","7,2","206,3",T2,"136,0876831","14,87815249","87,94014158",32,1
380,0,10/09/2022,15:40:52,"-9,677477195","-35,55011369","7,3134","206,3",T2,"137,2635867","14,80786796","87,95426596",32,1
381,0,10/09/2022,15:40:53,"-9,677481355","-35,55010921","7,4286","206,3",T2,"136,1950716","14,82876336","87,97262766",32,1
382,0,10/09/2022,15:40:54,"-9,677494095","-35,55009488","7,7814","206,3",T2,"136,2165493","14,7299851","88,00087643",32,1
383,0,10/09/2022,15:40:54,"-9,677496175","-35,55009248","7,839","206,3",T2,"136,0930526","14,72808552","88,0107635",32,1
384,0,10/09/2022,15:40:54,"-9,677497735","-35,55009068","7,8822","206,3",T2,"136,5440841","14,73758343","87,98110229",32,1
385,0,10/09/2022,15:40:55,"-9,67751459","-35,55007358","7,92","206,29",T2,"136,721275","14,77367548","87,95002865",32,1
386,0,10/09/2022,15:40:56,"-9,67752236","-35,55006525","7,92","206,29",T2,"136,060836","14,76227799","87,94720377",32,1
387,0,10/09/2022,15:45:09,"-9,6790361","-35,5488831",0,"206,08",T2,"143,8572378","14,80596838","87,68449023",32,1
388,0,10/09/2022,15:45:12,"-9,6790361","-35,5488831",0,"206,08",T2,"136,2433964","14,66539931","87,64776683",32,1
389,0,10/09/2022,15:45:20,"-9,679033725","-35,5488811","0,72","206,08",T2,"146,8157897","14,75467966","87,76641166",32,1
390,0,10/09/2022,15:45:27,"-9,679043835","-35,5488781","0,4554","206,08",T2,"145,9888986","14,84206043","87,7494624",32,1
391,0,10/09/2022,15:46:30,"-9,67934282","-35,54877517","4,68","206,04",T2,"162,1723387","17,84529946","87,91330525",32,1
392,0,10/09/2022,15:46:55,"-9,679711855","-35,54865823","7,56",206,T2,"139,2717508","18,39997738","87,90906794",32,1
393,0,10/09/2022,15:46:56,"-9,679720405","-35,54865553","7,56",206,T2,"136,1682245","17,48817806","87,91048037",32,1
394,0,10/09/2022,15:46:56,"-9,679723065","-35,54865469","7,56",206,T2,"137,1723065","17,25832864","87,91471769",32,1
395,0,10/09/2022,15:46:56,"-9,67972936","-35,54865275","7,5852",206,T2,"137,0112238","16,46240382","87,92460476",32,1
396,0,10/09/2022,15:46:56,"-9,67973287","-35,54865178","7,6554",206,T2,"137,0112238","16,00270499","87,93166695",32,1
397,0,10/09/2022,15:46:57,"-9,67973845","-35,54865023","7,767",206,T2,"137,2206313","15,4442279","87,94296646",32,1
398,0,10/09/2022,15:46:57,"-9,6797475","-35,54864761","7,92",206,T2,"136,1735939","14,95223618","87,9627406",32,1
399,0,10/09/2022,15:46:57,"-9,6797537","-35,54864544","7,92",206,T2,"136,30246","14,92374245","87,95426596",32,1
400,0,10/09/2022,15:46:58,"-9,6797577","-35,54864404","7,92",206,T2,"136,5279758","15,08900608","87,92460476",32,1
401,0,10/09/2022,15:46:58,"-9,67976862","-35,5486404","7,92","205,99855",T2,"136,0662054","15,45942456","87,9260172",32,1
402,0,10/09/2022,16:55:31,"-9,842313905","-35,4584731","0,72","182,73",T2,"140,9738578","15,48221954","87,57996979",33,1
403,0,10/09/2022,16:55:34,"-9,842323205","-35,4584731","1,08","182,73",T2,"138,7885028","15,29416093","87,66612853",33,1
404,0,10/09/2022,16:55:35,"-9,842325875","-35,4584731","1,08","182,73",T2,"141,2154818","15,15549145","87,6279927",33,1
405,0,10/09/2022,16:55:39,"-9,842339645","-35,4584731","1,6254","182,7248",T2,"146,9392865","15,16308978","87,70567681",33,1
406,0,10/09/2022,16:55:40,"-9,84234659","-35,4584711","2,16","182,72",T2,"136,4259568","15,01302281","87,68731511",33,1
407,0,10/09/2022,16:55:40,"-9,84234862","-35,4584711","2,16","182,72",T2,"137,5159496","15,01302281","87,67884048",33,1
408,0,10/09/2022,16:55:41,"-9,842354275","-35,4584711","2,2446","182,72",T2,"140,7590809","15,06431152","87,6760156",33,1
409,0,10/09/2022,16:55:44,"-9,842370855","-35,4584711","2,52","182,72",T2,"140,4530238","14,8876504","87,76923654",33,1
410,0,10/09/2022,16:55:54,"-9,84246663","-35,4584711","5,04","182,71",T2,"155,7397703","13,50285517","87,83562114",33,1
411,0,10/09/2022,16:56:05,"-9,84264913","-35,4584781","7,3206","182,69",T2,"139,5348525","14,91804371","87,86810722",33,1
412,0,10/09/2022,16:56:06,"-9,8426643","-35,45847826","7,56","182,68835",T2,"138,2032357","13,66431964","87,8525704",33,1
413,0,10/09/2022,16:56:06,"-9,842667","-35,4584784","7,56","182,687",T2,"137,4891025","13,44966688","87,84409577",33,1
414,0,10/09/2022,16:56:06,"-9,8426693","-35,45847851","7,56","182,68585",T2,"136,7105362","13,34139071","87,84833309",33,1
415,0,10/09/2022,19:04:44,"-10,11407448","-35,15540284","16,56","122,7886",T2,"136,7159056","11,23285477","88,54325277",34,1
416,0,10/09/2022,19:04:44,"-10,11408185","-35,15539133","16,56","122,78565",T2,"137,0917652","10,01902192","88,53619058",34,1
417,0,10/09/2022,19:04:52,"-10,11424795","-35,15513056","16,56","122,7548",T2,"136,1897022","13,5313489","88,51924132",34,1
418,0,10/09/2022,19:04:52,"-10,11425784","-35,15511508","16,56","122,7505",T2,"136,2219187","13,17612708","88,53195327",34,1
419,0,10/09/2022,19:04:52,"-10,11426486","-35,15510422","16,4736","122,75",T2,"136,86088","13,27300576","88,50794181",34,1
